SamplingEventIdentifier,RouteIdentifier,SiteCode,survey_year,survey_month,survey_day,latitude,UTMNorthing
ONOWLS-124902-7,ON0121,ON0121-7,1996,NA,NA,45.07245,NA
ONOWLS-124902-8,ON0121,ON0121-8,1996,NA,NA,45.06814,NA
ONOWLS-124902-9,ON0121,ON0121-9,1996,NA,NA,45.06508,NA
ONOWLS-124902-9,ON0121,ON0121-9,1996,NA,NA,45.06508,NA
ONOWLS-124902-9,ON0121,ON0121-9,1996,NA,NA,45.06508,NA
ONOWLS-124902-10,ON0121,ON0121-10,1996,NA,NA,45.06178,NA
ONOWLS-124902-10,ON0121,ON0121-10,1996,NA,NA,45.06178,NA
ONOWLS-125069-1,ON0137,ON0137-1,2002,4,NA,44.68583,4951461
ONOWLS-125069-2,ON0137,ON0137-2,2002,4,NA,44.70222,NA
ONOWLS-125069-3,ON0137,ON0137-3,2002,4,NA,44.71694,NA
ONOWLS-125069-4,ON0137,ON0137-4,2002,4,NA,44.73416,NA
ONOWLS-125069-5,ON0137,ON0137-5,2002,4,NA,44.74916,NA
ONOWLS-125069-6,ON0137,ON0137-6,2002,4,NA,44.7625,NA
ONOWLS-125069-7,ON0137,ON0137-7,2002,4,NA,44.7775,NA
ONOWLS-125069-8,ON0137,ON0137-8,2002,4,NA,44.79583,NA
ONOWLS-125069-9,ON0137,ON0137-9,2002,4,NA,44.80778,NA
ONOWLS-125069-10,ON0137,ON0137-10,2002,4,NA,44.82583,NA
ONOWLS-125181-1,ON0150,ON0150-1,2001,NA,NA,45.6731,NA
ONOWLS-125181-1,ON0150,ON0150-1,2001,NA,NA,45.6731,NA
ONOWLS-125181-2,ON0150,ON0150-2,2001,NA,NA,45.66454,NA
ONOWLS-125281-1,ON0165,ON0165-1,2008,4,NA,46.14944,5110668
ONOWLS-125281-1,ON0165,ON0165-1,2008,4,NA,46.14944,5110668
ONOWLS-125281-2,ON0165,ON0165-2,2008,4,NA,46.15528,5111321
ONOWLS-125281-3,ON0165,ON0165-3,2008,4,NA,46.15611,5111420
ONOWLS-125281-4,ON0165,ON0165-4,2008,4,NA,46.16611,5112531
ONOWLS-125281-5,ON0165,ON0165-5,2008,4,NA,46.17,5112967
ONOWLS-125281-6,ON0165,ON0165-6,2008,4,NA,46.17778,5113828
ONOWLS-125281-7,ON0165,ON0165-7,2008,4,NA,46.18583,5114713
ONOWLS-125281-8,ON0165,ON0165-8,2008,4,NA,46.19361,5115576
ONOWLS-125281-9,ON0165,ON0165-9,2008,4,NA,46.20305,5116653
ONOWLS-125281-10,ON0165,ON0165-10,2008,4,NA,46.21833,5118339
ONOWLS-125282-1,ON0165,ON0165-1,2007,4,NA,46.14944,5110668
ONOWLS-125282-1,ON0165,ON0165-1,2007,4,NA,46.14944,5110668
ONOWLS-125282-2,ON0165,ON0165-2,2007,4,NA,46.15528,5111321
ONOWLS-125282-3,ON0165,ON0165-3,2007,4,NA,46.15611,5111420
ONOWLS-125282-4,ON0165,ON0165-4,2007,4,NA,46.16611,5112531
ONOWLS-125282-5,ON0165,ON0165-5,2007,4,NA,46.17,5112967
ONOWLS-125282-6,ON0165,ON0165-6,2007,4,NA,46.17778,5113828
ONOWLS-125282-7,ON0165,ON0165-7,2007,4,NA,46.18583,5114713
ONOWLS-125282-7,ON0165,ON0165-7,2007,4,NA,46.18583,5114713
ONOWLS-125282-8,ON0165,ON0165-8,2007,4,NA,46.19361,5115576
ONOWLS-125282-9,ON0165,ON0165-9,2007,4,NA,46.20305,5116653
ONOWLS-125282-10,ON0165,ON0165-10,2007,4,NA,46.21833,5118339
ONOWLS-125282-10,ON0165,ON0165-10,2007,4,NA,46.21833,5118339
ONOWLS-125601-1,ON0196,ON0196-1,2000,NA,NA,44.87305,4968905
ONOWLS-125601-2,ON0196,ON0196-2,2000,NA,NA,44.85583,4967001
ONOWLS-125601-3,ON0196,ON0196-3,2000,NA,NA,44.83944,4965160
ONOWLS-125601-4,ON0196,ON0196-4,2000,NA,NA,44.8325,4964392
ONOWLS-125601-5,ON0196,ON0196-5,2000,NA,NA,44.82639,4963737
ONOWLS-125601-6,ON0196,ON0196-6,2000,NA,NA,44.81278,4962198
ONOWLS-125601-7,ON0196,ON0196-7,2000,NA,NA,44.79611,4960341
ONOWLS-125601-8,ON0196,ON0196-8,2000,NA,NA,44.77917,4958459
ONOWLS-125601-9,ON0196,ON0196-9,2000,NA,NA,44.76222,4956586
ONOWLS-125601-10,ON0196,ON0196-10,2000,NA,NA,44.74583,4954753
ONOWLS-125602-1,ON0196,ON0196-1,1999,NA,NA,44.87305,4968905
ONOWLS-125602-2,ON0196,ON0196-2,1999,NA,NA,44.85583,4967001
ONOWLS-125602-2,ON0196,ON0196-2,1999,NA,NA,44.85583,4967001
ONOWLS-125602-3,ON0196,ON0196-3,1999,NA,NA,44.83944,4965160
ONOWLS-125602-4,ON0196,ON0196-4,1999,NA,NA,44.8325,4964392
ONOWLS-125602-5,ON0196,ON0196-5,1999,NA,NA,44.82639,4963737
ONOWLS-125602-6,ON0196,ON0196-6,1999,NA,NA,44.81278,4962198
ONOWLS-125602-7,ON0196,ON0196-7,1999,NA,NA,44.79611,4960341
ONOWLS-125602-8,ON0196,ON0196-8,1999,NA,NA,44.77917,4958459
ONOWLS-125602-9,ON0196,ON0196-9,1999,NA,NA,44.76222,4956586
ONOWLS-125602-10,ON0196,ON0196-10,1999,NA,NA,44.74583,4954753
ONOWLS-125680-1,ON0202,ON0202-1,2002,4,NA,45.22916,5011672
ONOWLS-125680-2,ON0202,ON0202-2,2002,4,NA,45.23884,5012706
ONOWLS-125680-3,ON0202,ON0202-3,2002,4,NA,45.25298,5014244
ONOWLS-125680-3,ON0202,ON0202-3,2002,4,NA,45.25298,5014244
ONOWLS-125680-3,ON0202,ON0202-3,2002,4,NA,45.25298,5014244
ONOWLS-125680-3,ON0202,ON0202-3,2002,4,NA,45.25298,5014244
ONOWLS-125680-4,ON0202,ON0202-4,2002,4,NA,45.26799,5015885
ONOWLS-125680-5,ON0202,ON0202-5,2002,4,NA,45.27974,5017155
ONOWLS-125680-6,ON0202,ON0202-6,2002,4,NA,45.29327,5018625
ONOWLS-125680-7,ON0202,ON0202-7,2002,4,NA,45.30579,5020010
ONOWLS-125680-8,ON0202,ON0202-8,2002,4,NA,45.34037,5023740
ONOWLS-125680-9,ON0202,ON0202-9,2002,4,NA,45.35682,5025552
ONOWLS-125680-9,ON0202,ON0202-9,2002,4,NA,45.35682,5025552
ONOWLS-125680-10,ON0202,ON0202-10,2002,4,NA,45.40003,5030377
ONOWLS-125680-10,ON0202,ON0202-10,2002,4,NA,45.40003,5030377
ONOWLS-125729-1,ON0206,ON0206-1,2007,4,NA,46.33372,5132864
ONOWLS-125729-2,ON0206,ON0206-2,2007,4,NA,46.34272,5133891
ONOWLS-125729-3,ON0206,ON0206-3,2007,4,NA,46.35164,NA
ONOWLS-125729-4,ON0206,ON0206-4,2007,4,NA,46.35163,NA
ONOWLS-125729-5,ON0206,ON0206-5,2007,4,NA,46.36275,NA
ONOWLS-125729-6,ON0206,ON0206-6,2007,4,NA,46.37643,NA
ONOWLS-125729-7,ON0206,ON0206-7,2007,4,NA,46.3763,NA
ONOWLS-125729-8,ON0206,ON0206-8,2007,4,NA,46.37344,NA
ONOWLS-125729-9,ON0206,ON0206-9,2007,4,NA,46.37753,NA
ONOWLS-125729-10,ON0206,ON0206-10,2007,4,NA,46.38335,NA
ONOWLS-125742-1,ON0206,ON0206-1,1999,NA,NA,46.33372,5132864
ONOWLS-125742-2,ON0206,ON0206-2,1999,NA,NA,46.34272,5133891
ONOWLS-125742-3,ON0206,ON0206-3,1999,NA,NA,46.35164,NA
ONOWLS-125742-4,ON0206,ON0206-4,1999,NA,NA,46.35163,NA
ONOWLS-125742-4,ON0206,ON0206-4,1999,NA,NA,46.35163,NA
ONOWLS-125742-5,ON0206,ON0206-5,1999,NA,NA,46.36275,NA
ONOWLS-125742-6,ON0206,ON0206-6,1999,NA,NA,46.37643,NA
ONOWLS-125742-7,ON0206,ON0206-7,1999,NA,NA,46.3763,NA
ONOWLS-125742-8,ON0206,ON0206-8,1999,NA,NA,46.37344,NA
ONOWLS-125742-9,ON0206,ON0206-9,1999,NA,NA,46.37753,NA
ONOWLS-125742-10,ON0206,ON0206-10,1999,NA,NA,46.38335,NA
ONOWLS-125945-1,ON0225,ON0225-1,2009,4,NA,44.49972,NA
ONOWLS-125945-2,ON0225,ON0225-2,2009,4,NA,44.50722,NA
ONOWLS-125945-3,ON0225,ON0225-3,2009,4,NA,44.51833,NA
ONOWLS-125945-4,ON0225,ON0225-4,2009,4,NA,44.52889,NA
ONOWLS-125945-5,ON0225,ON0225-5,2009,4,NA,44.53944,NA
ONOWLS-125945-6,ON0225,ON0225-6,2009,4,NA,44.54861,NA
ONOWLS-125945-7,ON0225,ON0225-7,2009,4,NA,44.55722,NA
ONOWLS-125945-8,ON0225,ON0225-8,2009,4,NA,44.56,NA
ONOWLS-125945-9,ON0225,ON0225-9,2009,4,NA,44.56861,NA
ONOWLS-125945-10,ON0225,ON0225-10,2009,4,NA,44.57555,NA
ONOWLS-126009-1,ON0238,ON0238-1,2008,4,NA,44.98611,4982126
ONOWLS-126009-1,ON0238,ON0238-1,2008,4,NA,44.98611,4982126
ONOWLS-126009-2,ON0238,ON0238-2,2008,4,NA,44.96556,4980134
ONOWLS-126009-3,ON0238,ON0238-3,2008,4,NA,44.95333,4978810
ONOWLS-126009-4,ON0238,ON0238-4,2008,4,NA,44.94611,4978038
ONOWLS-126009-5,ON0238,ON0238-5,2008,4,NA,44.93667,4977023
ONOWLS-126009-6,ON0238,ON0238-6,2008,4,NA,44.93055,4976348
ONOWLS-126009-6,ON0238,ON0238-6,2008,4,NA,44.93055,4976348
ONOWLS-126009-6,ON0238,ON0238-6,2008,4,NA,44.93055,4976348
ONOWLS-126009-7,ON0238,ON0238-7,2008,4,NA,44.91412,4974666
ONOWLS-126009-7,ON0238,ON0238-7,2008,4,NA,44.91412,4974666
ONOWLS-126009-8,ON0238,ON0238-8,2008,4,NA,44.89222,4972121
ONOWLS-126009-9,ON0238,ON0238-9,2008,4,NA,44.88333,4971170
ONOWLS-126009-10,ON0238,ON0238-10,2008,4,NA,44.87917,4970736
ONOWLS-126062-1,ON0243,ON0243-1,2008,4,NA,43.28603,NA
ONOWLS-126062-2,ON0243,ON0243-2,2008,4,NA,43.27348,NA
ONOWLS-126062-3,ON0243,ON0243-3,2008,4,NA,43.26207,NA
ONOWLS-126062-4,ON0243,ON0243-4,2008,4,NA,43.25323,NA
ONOWLS-126062-5,ON0243,ON0243-5,2008,4,NA,43.24567,NA
ONOWLS-126062-6,ON0243,ON0243-6,2008,4,NA,43.23429,NA
ONOWLS-126062-7,ON0243,ON0243-7,2008,4,NA,43.2247,NA
ONOWLS-126062-8,ON0243,ON0243-8,2008,4,NA,43.23698,NA
ONOWLS-126062-9,ON0243,ON0243-9,2008,4,NA,43.24919,NA
ONOWLS-126062-10,ON0243,ON0243-10,2008,4,NA,43.26361,NA
ONOWLS-126063-1,ON0243,ON0243-1,2001,NA,NA,43.28603,NA
ONOWLS-126063-2,ON0243,ON0243-2,2001,NA,NA,43.27348,NA
ONOWLS-126063-3,ON0243,ON0243-3,2001,NA,NA,43.26207,NA
ONOWLS-126063-4,ON0243,ON0243-4,2001,NA,NA,43.25323,NA
ONOWLS-126063-5,ON0243,ON0243-5,2001,NA,NA,43.24567,NA
ONOWLS-126063-6,ON0243,ON0243-6,2001,NA,NA,43.23429,NA
ONOWLS-126063-7,ON0243,ON0243-7,2001,NA,NA,43.2247,NA
ONOWLS-126063-8,ON0243,ON0243-8,2001,NA,NA,43.23698,NA
ONOWLS-126063-9,ON0243,ON0243-9,2001,NA,NA,43.24919,NA
ONOWLS-126063-10,ON0243,ON0243-10,2001,NA,NA,43.26361,NA
ONOWLS-126098-1,ON0249,ON0249-1,2007,4,NA,44.98806,NA
ONOWLS-126098-2,ON0249,ON0249-2,2007,4,NA,45.00111,NA
ONOWLS-126098-3,ON0249,ON0249-3,2007,4,NA,45.01389,NA
ONOWLS-126098-4,ON0249,ON0249-4,2007,4,NA,45.02389,NA
ONOWLS-126098-5,ON0249,ON0249-5,2007,4,NA,45.03944,NA
ONOWLS-126098-6,ON0249,ON0249-6,2007,4,NA,45.05306,NA
ONOWLS-126098-7,ON0249,ON0249-7,2007,4,NA,45.06694,NA
ONOWLS-126098-7,ON0249,ON0249-7,2007,4,NA,45.06694,NA
ONOWLS-126098-8,ON0249,ON0249-8,2007,4,NA,45.08167,NA
ONOWLS-126098-9,ON0249,ON0249-9,2007,4,NA,45.09722,NA
ONOWLS-126098-10,ON0249,ON0249-10,2007,4,NA,45.11111,NA
ONOWLS-126272-1,ON0267,ON0267-1,2005,4,NA,45.83009,5076812
ONOWLS-126272-2,ON0267,ON0267-2,2005,4,NA,NA,NA
ONOWLS-126272-3,ON0267,ON0267-3,2005,4,NA,NA,NA
ONOWLS-126272-4,ON0267,ON0267-4,2005,4,NA,NA,NA
ONOWLS-126272-5,ON0267,ON0267-5,2005,4,NA,NA,NA
ONOWLS-126272-6,ON0267,ON0267-6,2005,4,NA,NA,NA
ONOWLS-126272-7,ON0267,ON0267-7,2005,4,NA,NA,NA
ONOWLS-126272-8,ON0267,ON0267-8,2005,4,NA,NA,NA
ONOWLS-126272-9,ON0267,ON0267-9,2005,4,NA,45.79944,NA
ONOWLS-126272-10,ON0267,ON0267-10,2005,4,NA,45.81583,NA
ONOWLS-126311-1,ON0272,ON0272-1,2011,4,NA,44.05872,4878456
ONOWLS-126311-2,ON0272,ON0272-2,2011,4,NA,44.08256,4881105
ONOWLS-126311-3,ON0272,ON0272-3,2011,4,NA,44.08211,4881062
ONOWLS-126311-4,ON0272,ON0272-4,2011,4,NA,44.10113,4883211
ONOWLS-126311-5,ON0272,ON0272-5,2011,4,NA,44.1319,4886610
ONOWLS-126311-6,ON0272,ON0272-6,2011,4,NA,44.13696,4887159
ONOWLS-126311-7,ON0272,ON0272-7,2011,4,NA,44.14245,4887756
ONOWLS-126311-8,ON0272,ON0272-8,2011,4,NA,44.14635,4888180
ONOWLS-126311-9,ON0272,ON0272-9,2011,4,NA,44.1787,4891784
ONOWLS-126311-10,ON0272,ON0272-10,2011,4,NA,44.17292,4891156
ONOWLS-126373-1,ON0279,ON0279-1,2001,NA,NA,44.26374,NA
ONOWLS-126373-2,ON0279,ON0279-2,2001,NA,NA,44.2619,NA
ONOWLS-126373-3,ON0279,ON0279-3,2001,NA,NA,44.26464,NA
ONOWLS-126373-4,ON0279,ON0279-4,2001,NA,NA,44.25712,NA
ONOWLS-126373-5,ON0279,ON0279-5,2001,NA,NA,44.24917,NA
ONOWLS-126373-6,ON0279,ON0279-6,2001,NA,NA,44.2524,NA
ONOWLS-126373-7,ON0279,ON0279-7,2001,NA,NA,44.24353,NA
ONOWLS-126373-8,ON0279,ON0279-8,2001,NA,NA,44.23735,NA
ONOWLS-126373-9,ON0279,ON0279-9,2001,NA,NA,44.2399,NA
ONOWLS-126373-10,ON0279,ON0279-10,2001,NA,NA,44.24389,NA
ONOWLS-126423-1,ON0285,ON0285-1,2009,4,NA,44.75083,4959497
ONOWLS-126423-2,ON0285,ON0285-2,2009,4,NA,44.76313,4960833
ONOWLS-126423-3,ON0285,ON0285-3,2009,4,NA,44.77203,4961762
ONOWLS-126423-3,ON0285,ON0285-3,2009,4,NA,44.77203,4961762
ONOWLS-126423-4,ON0285,ON0285-4,2009,4,NA,44.77334,4961845
ONOWLS-126423-5,ON0285,ON0285-5,2009,4,NA,44.77513,4961998
ONOWLS-126423-6,ON0285,ON0285-6,2009,4,NA,44.79013,4963686
ONOWLS-126423-7,ON0285,ON0285-7,2009,4,NA,44.80645,4965492
ONOWLS-126423-8,ON0285,ON0285-8,2009,4,NA,44.8154,4966435
ONOWLS-126423-9,ON0285,ON0285-9,2009,4,NA,44.82957,4968002
ONOWLS-126423-10,ON0285,ON0285-10,2009,4,NA,44.84571,4969820
ONOWLS-126752-1,ON0330,ON0330-1,2007,4,NA,45.3025,5019670
ONOWLS-126752-2,ON0330,ON0330-2,2007,4,NA,45.295,5018847
ONOWLS-126752-3,ON0330,ON0330-3,2007,4,NA,45.28861,5018092
ONOWLS-126752-4,ON0330,ON0330-4,2007,4,NA,45.2825,5017412
ONOWLS-126752-5,ON0330,ON0330-5,2007,4,NA,45.26917,5015903
ONOWLS-126752-6,ON0330,ON0330-6,2007,4,NA,45.25639,5014500
ONOWLS-126752-7,ON0330,ON0330-7,2007,4,NA,45.24944,5013686
ONOWLS-126797-1,ON0336,ON0336-1,2008,4,NA,45.72528,5064536
ONOWLS-126797-2,ON0336,ON0336-2,2008,4,NA,45.70972,NA
ONOWLS-126797-4,ON0336,ON0336-4,2008,4,NA,45.68611,NA
ONOWLS-126797-5,ON0336,ON0336-5,2008,4,NA,45.66833,NA
ONOWLS-126797-6,ON0336,ON0336-6,2008,4,NA,45.65111,NA
ONOWLS-126797-7,ON0336,ON0336-7,2008,4,NA,45.64694,NA
ONOWLS-126797-8,ON0336,ON0336-8,2008,4,NA,45.62778,NA
ONOWLS-126797-9,ON0336,ON0336-9,2008,4,NA,45.62333,NA
ONOWLS-126797-10,ON0336,ON0336-10,2008,4,NA,45.60611,NA
ONOWLS-126798-1,ON0336,ON0336-1,2007,4,NA,45.72528,5064536
ONOWLS-126798-1,ON0336,ON0336-1,2007,4,NA,45.72528,5064536
ONOWLS-126798-1,ON0336,ON0336-1,2007,4,NA,45.72528,5064536
ONOWLS-126798-2,ON0336,ON0336-2,2007,4,NA,45.70972,NA
ONOWLS-126798-3,ON0336,ON0336-3,2007,4,NA,45.70333,NA
ONOWLS-126798-4,ON0336,ON0336-4,2007,4,NA,45.68611,NA
ONOWLS-126798-5,ON0336,ON0336-5,2007,4,NA,45.66833,NA
ONOWLS-126798-6,ON0336,ON0336-6,2007,4,NA,45.65111,NA
ONOWLS-126798-7,ON0336,ON0336-7,2007,4,NA,45.64694,NA
ONOWLS-126798-8,ON0336,ON0336-8,2007,4,NA,45.62778,NA
ONOWLS-126798-9,ON0336,ON0336-9,2007,4,NA,45.62333,NA
ONOWLS-126798-9,ON0336,ON0336-9,2007,4,NA,45.62333,NA
ONOWLS-126798-9,ON0336,ON0336-9,2007,4,NA,45.62333,NA
ONOWLS-126798-10,ON0336,ON0336-10,2007,4,NA,45.60611,NA
ONOWLS-126909-1,ON0370,ON0370-1,2009,4,NA,46.445,NA
ONOWLS-126909-2,ON0370,ON0370-2,2009,4,NA,46.44452,NA
ONOWLS-126909-2,ON0370,ON0370-2,2009,4,NA,46.44452,NA
ONOWLS-126909-3,ON0370,ON0370-3,2009,4,NA,46.43819,NA
ONOWLS-126909-4,ON0370,ON0370-4,2009,4,NA,46.42649,NA
ONOWLS-126909-5,ON0370,ON0370-5,2009,4,NA,46.42289,NA
ONOWLS-126909-6,ON0370,ON0370-6,2009,4,NA,46.42055,NA
ONOWLS-126909-6,ON0370,ON0370-6,2009,4,NA,46.42055,NA
ONOWLS-126909-7,ON0370,ON0370-7,2009,4,NA,46.4055,NA
ONOWLS-126909-8,ON0370,ON0370-8,2009,4,NA,46.39212,NA
ONOWLS-126909-9,ON0370,ON0370-9,2009,4,NA,46.37707,NA
ONOWLS-126909-10,ON0370,ON0370-10,2009,4,NA,46.37185,NA
ONOWLS-126910-1,ON0370,ON0370-1,2008,4,NA,46.445,NA
ONOWLS-126910-2,ON0370,ON0370-2,2008,4,NA,46.44452,NA
ONOWLS-126910-3,ON0370,ON0370-3,2008,4,NA,46.43819,NA
ONOWLS-126910-4,ON0370,ON0370-4,2008,4,NA,46.42649,NA
ONOWLS-126910-5,ON0370,ON0370-5,2008,4,NA,46.42289,NA
ONOWLS-126910-6,ON0370,ON0370-6,2008,4,NA,46.42055,NA
ONOWLS-126910-7,ON0370,ON0370-7,2008,4,NA,46.4055,NA
ONOWLS-126910-8,ON0370,ON0370-8,2008,4,NA,46.39212,NA
ONOWLS-126910-9,ON0370,ON0370-9,2008,4,NA,46.37707,NA
ONOWLS-126910-10,ON0370,ON0370-10,2008,4,NA,46.37185,NA
ONOWLS-126945-1,ON0376,ON0376-1,2008,4,NA,44.10892,NA
ONOWLS-126945-2,ON0376,ON0376-2,2008,4,NA,44.11951,NA
ONOWLS-126945-3,ON0376,ON0376-3,2008,4,NA,44.11835,NA
ONOWLS-126945-4,ON0376,ON0376-4,2008,4,NA,44.09994,NA
ONOWLS-126945-5,ON0376,ON0376-5,2008,4,NA,44.08024,NA
ONOWLS-126945-6,ON0376,ON0376-6,2008,4,NA,44.05981,NA
ONOWLS-126945-7,ON0376,ON0376-7,2008,4,NA,44.03682,NA
ONOWLS-126945-7,ON0376,ON0376-7,2008,4,NA,44.03682,NA
ONOWLS-126945-8,ON0376,ON0376-8,2008,4,NA,44.01738,NA
ONOWLS-126945-8,ON0376,ON0376-8,2008,4,NA,44.01738,NA
ONOWLS-126945-9,ON0376,ON0376-9,2008,4,NA,44.03492,NA
ONOWLS-126945-9,ON0376,ON0376-9,2008,4,NA,44.03492,NA
ONOWLS-126945-10,ON0376,ON0376-10,2008,4,NA,44.05233,NA
ONOWLS-126946-1,ON0376,ON0376-1,2007,4,NA,44.10892,NA
ONOWLS-126946-2,ON0376,ON0376-2,2007,4,NA,44.11951,NA
ONOWLS-126946-3,ON0376,ON0376-3,2007,4,NA,44.11835,NA
ONOWLS-126946-4,ON0376,ON0376-4,2007,4,NA,44.09994,NA
ONOWLS-126946-5,ON0376,ON0376-5,2007,4,NA,44.08024,NA
ONOWLS-126946-6,ON0376,ON0376-6,2007,4,NA,44.05981,NA
ONOWLS-126946-7,ON0376,ON0376-7,2007,4,NA,44.03682,NA
ONOWLS-126946-8,ON0376,ON0376-8,2007,4,NA,44.01738,NA
ONOWLS-126946-9,ON0376,ON0376-9,2007,4,NA,44.03492,NA
ONOWLS-126946-10,ON0376,ON0376-10,2007,4,NA,44.05233,NA
ONOWLS-131885-1,ON0324,ON0324-1,NA,NA,NA,44.13555,4886976
ONOWLS-131885-2,ON0324,ON0324-2,NA,NA,NA,44.1375,4887196
ONOWLS-131885-3,ON0324,ON0324-3,NA,NA,NA,44.14528,4888056
ONOWLS-131885-4,ON0324,ON0324-4,NA,NA,NA,44.14805,4888358
ONOWLS-131885-5,ON0324,ON0324-5,NA,NA,NA,44.15055,4888652
ONOWLS-131885-6,ON0324,ON0324-6,NA,NA,NA,44.16222,4889934
ONOWLS-131885-7,ON0324,ON0324-7,NA,NA,NA,44.17194,4891024
ONOWLS-131885-8,ON0324,ON0324-8,NA,NA,NA,44.18583,4892576
ONOWLS-131885-9,ON0324,ON0324-9,NA,NA,NA,44.20861,4895081
ONOWLS-131885-10,ON0324,ON0324-10,NA,NA,NA,44.20278,4894433
ONOWLS-131886-1,ON0055,ON0055-1,NA,NA,NA,45.36862,5026626
ONOWLS-131886-2,ON0055,ON0055-2,NA,NA,NA,45.36009,NA
ONOWLS-131886-2,ON0055,ON0055-2,NA,NA,NA,45.36009,NA
ONOWLS-131886-3,ON0055,ON0055-3,NA,NA,NA,45.34903,NA
ONOWLS-131886-4,ON0055,ON0055-4,NA,NA,NA,45.34537,NA
ONOWLS-131886-5,ON0055,ON0055-5,NA,NA,NA,45.3406,NA
ONOWLS-131886-6,ON0055,ON0055-6,NA,NA,NA,45.33757,NA
ONOWLS-131886-7,ON0055,ON0055-7,NA,NA,NA,45.32458,NA
ONOWLS-131886-8,ON0055,ON0055-8,NA,NA,NA,45.30808,NA
ONOWLS-131886-9,ON0055,ON0055-9,NA,NA,NA,45.29258,NA
ONOWLS-131886-9,ON0055,ON0055-9,NA,NA,NA,45.29258,NA
ONOWLS-131886-10,ON0055,ON0055-10,NA,NA,NA,45.28008,NA
ONOWLS-131890-1,ON0252,ON0252-1,NA,NA,NA,44.91056,4973807
ONOWLS-131890-2,ON0252,ON0252-2,NA,NA,NA,44.92,4974847
ONOWLS-131890-3,ON0252,ON0252-3,NA,NA,NA,44.93611,4976635
ONOWLS-131890-4,ON0252,ON0252-4,NA,NA,NA,44.95083,4978275
ONOWLS-131890-5,ON0252,ON0252-5,NA,NA,NA,44.94722,4977879
ONOWLS-131890-6,ON0252,ON0252-6,NA,NA,NA,44.93278,4976308
ONOWLS-131890-6,ON0252,ON0252-6,NA,NA,NA,44.93278,4976308
ONOWLS-131890-7,ON0252,ON0252-7,NA,NA,NA,44.91889,4974772
ONOWLS-131890-8,ON0252,ON0252-8,NA,NA,NA,44.90911,NA
ONOWLS-131890-9,ON0252,ON0252-9,NA,NA,NA,44.96065,4979335
ONOWLS-131890-9,ON0252,ON0252-9,NA,NA,NA,44.96065,4979335
ONOWLS-131933-1,ON0174,ON0174-1,NA,NA,NA,46.51924,NA
ONOWLS-131933-2,ON0174,ON0174-2,NA,NA,NA,46.51074,NA
ONOWLS-131933-3,ON0174,ON0174-3,NA,NA,NA,46.49806,NA
ONOWLS-131933-4,ON0174,ON0174-4,NA,NA,NA,46.49106,NA
ONOWLS-131933-5,ON0174,ON0174-5,NA,NA,NA,46.48094,NA
ONOWLS-131933-6,ON0174,ON0174-6,NA,NA,NA,46.47681,NA
ONOWLS-131933-7,ON0174,ON0174-7,NA,NA,NA,46.46444,NA
ONOWLS-131933-8,ON0174,ON0174-8,NA,NA,NA,46.44849,NA
ONOWLS-131933-8,ON0174,ON0174-8,NA,NA,NA,46.44849,NA
ONOWLS-131933-9,ON0174,ON0174-9,NA,NA,NA,46.43888,NA
ONOWLS-131933-10,ON0174,ON0174-10,NA,NA,NA,46.42838,NA
ONOWLS-131935-1,ON0313,ON0313-1,NA,NA,NA,44.66583,4946946
ONOWLS-131935-2,ON0313,ON0313-2,NA,NA,NA,44.65861,4946168
ONOWLS-131935-3,ON0313,ON0313-3,NA,NA,NA,44.6575,4946092
ONOWLS-131935-4,ON0313,ON0313-4,NA,NA,NA,44.65805,4946194
ONOWLS-131935-5,ON0313,ON0313-5,NA,NA,NA,44.64583,4944841
ONOWLS-131935-6,ON0313,ON0313-6,NA,NA,NA,44.63472,4943624
ONOWLS-131935-6,ON0313,ON0313-6,NA,NA,NA,44.63472,4943624
ONOWLS-131935-7,ON0313,ON0313-7,NA,NA,NA,44.62083,4942098
ONOWLS-131935-7,ON0313,ON0313-7,NA,NA,NA,44.62083,4942098
ONOWLS-131935-8,ON0313,ON0313-8,NA,NA,NA,44.60444,4940314
ONOWLS-131935-9,ON0313,ON0313-9,NA,NA,NA,44.59,4938733
ONOWLS-131935-9,ON0313,ON0313-9,NA,NA,NA,44.59,4938733
ONOWLS-131935-10,ON0313,ON0313-10,NA,NA,NA,44.585,4938204
ONOWLS-131955-1,ON0403,ON0403-1,NA,NA,NA,46.05157,NA
ONOWLS-131955-2,ON0403,ON0403-2,NA,NA,NA,46.06646,NA
ONOWLS-131955-3,ON0403,ON0403-3,NA,NA,NA,46.0838,NA
ONOWLS-131955-4,ON0403,ON0403-4,NA,NA,NA,46.09493,NA
ONOWLS-131955-5,ON0403,ON0403-5,NA,NA,NA,46.11329,NA
ONOWLS-131955-6,ON0403,ON0403-6,NA,NA,NA,46.13279,NA
ONOWLS-131955-7,ON0403,ON0403-7,NA,NA,NA,46.15243,NA
ONOWLS-131955-8,ON0403,ON0403-8,NA,NA,NA,46.17422,NA
ONOWLS-131955-9,ON0403,ON0403-9,NA,NA,NA,46.19234,NA
ONOWLS-131955-10,ON0403,ON0403-10,NA,NA,NA,46.21025,NA
ONOWLS-131956-1,ON0193,ON0193-1,NA,NA,NA,44.28583,NA
ONOWLS-131956-2,ON0193,ON0193-2,NA,NA,NA,44.30194,NA
ONOWLS-131956-3,ON0193,ON0193-3,NA,NA,NA,44.31528,NA
